participant_id,variant,image_id,ground_truth,initial_response,had_doubt,ai_confidence_score,post_suggestion_action,effective_final_response
P0487,gamma,gamma_09,real,real,no,23,confirm,real
P0487,gamma,gamma_10,real,real,no,99,change,AI
P0487,gamma,gamma_11,AI_magnific,real,no,62,confirm,real
P0487,gamma,gamma_12,AI_magnific,AI,no,64,confirm,AI
P0487,gamma,gamma_13,AI_midjourney,real,no,88,change,AI
P0487,gamma,gamma_14,AI_midjourney,real,no,81,confirm,real
P0487,gamma,gamma_15,AI_midjourney,AI,no,22,change,real
P0488,gamma,gamma_01,real,real,no,37,confirm,real
P0488,gamma,gamma_02,AI_midjourney,AI,no,29,change,real
P0488,gamma,gamma_03,AI_magnific,AI,no,60,confirm,AI
P0488,gamma,gamma_04,real,real,yes,96,confirm,real
P0488,gamma,gamma_05,AI_magnific,AI,yes,88,change,real
P0488,gamma,gamma_06,AI_midjourney,AI,no,78,change,real
P0488,gamma,gamma_07,AI_magnific,real,no,60,confirm,real
P0488,gamma,gamma_08,real,real,no,97,confirm,real
P0488,gamma,gamma_09,real,real,no,23,confirm,real
P0488,gamma,gamma_10,real,real,yes,99,confirm,real
P0488,gamma,gamma_11,AI_magnific,real,no,62,confirm,real
P0488,gamma,gamma_12,AI_magnific,AI,yes,64,confirm,AI
P0488,gamma,gamma_13,AI_midjourney,AI,yes,88,change,real
P0488,gamma,gamma_14,AI_midjourney,AI,yes,81,change,real
P0488,gamma,gamma_15,AI_midjourney,real,yes,22,confirm,real
P0489,gamma,gamma_01,real,real,no,37,confirm,real
P0489,gamma,gamma_02,AI_midjourney,AI,yes,29,change,real
P0489,gamma,gamma_03,AI_magnific,AI,no,60,confirm,AI
P0489,gamma,gamma_04,real,real,no,96,change,AI
P0489,gamma,gamma_05,AI_magnific,real,no,88,confirm,real
P0489,gamma,gamma_06,AI_midjourney,AI,no,78,confirm,AI
P0489,gamma,gamma_07,AI_magnific,AI,no,60,change,real
P0489,gamma,gamma_08,real,AI,no,97,confirm,AI
P0489,gamma,gamma_09,real,real,no,23,confirm,real
P0489,gamma,gamma_10,real,real,no,99,change,AI
P0489,gamma,gamma_11,AI_magnific,real,no,62,confirm,real
P0489,gamma,gamma_12,AI_magnific,AI,no,64,confirm,AI
P0489,gamma,gamma_13,AI_midjourney,real,no,88,confirm,real
P0489,gamma,gamma_14,AI_midjourney,real,no,81,confirm,real
P0489,gamma,gamma_15,AI_midjourney,real,no,22,confirm,real
P0490,gamma,gamma_01,real,AI,yes,37,confirm,AI
P0490,gamma,gamma_02,AI_midjourney,real,yes,29,confirm,real
P0490,gamma,gamma_03,AI_magnific,AI,yes,60,confirm,AI
P0490,gamma,gamma_04,real,real,yes,96,confirm,real
P0490,gamma,gamma_05,AI_magnific,AI,yes,88,confirm,AI
P0490,gamma,gamma_06,AI_midjourney,real,no,78,confirm,real
P0490,gamma,gamma_07,AI_magnific,real,no,60,confirm,real
P0490,gamma,gamma_08,real,AI,yes,97,confirm,AI
P0490,gamma,gamma_09,real,AI,yes,23,confirm,AI
P0490,gamma,gamma_10,real,AI,yes,99,confirm,AI
P0490,gamma,gamma_11,AI_magnific,real,yes,62,confirm,real
P0490,gamma,gamma_12,AI_magnific,AI,yes,64,confirm,AI
P0490,gamma,gamma_13,AI_midjourney,AI,yes,88,confirm,AI
P0490,gamma,gamma_14,AI_midjourney,AI,yes,81,confirm,AI
P0490,gamma,gamma_15,AI_midjourney,AI,yes,22,confirm,AI
P0491,gamma,gamma_01,real,real,no,37,confirm,real
P0491,gamma,gamma_02,AI_midjourney,AI,no,29,confirm,AI
P0491,gamma,gamma_03,AI_magnific,AI,no,60,confirm,AI
P0491,gamma,gamma_04,real,AI,no,96,confirm,AI
P0491,gamma,gamma_05,AI_magnific,AI,no,88,confirm,AI
P0491,gamma,gamma_06,AI_midjourney,real,no,78,confirm,real
P0491,gamma,gamma_07,AI_magnific,AI,no,60,confirm,AI
P0491,gamma,gamma_08,real,real,no,97,change,AI
P0491,gamma,gamma_09,real,real,no,23,confirm,real
P0491,gamma,gamma_10,real,real,no,99,change,AI
P0491,gamma,gamma_11,AI_magnific,AI,no,62,confirm,AI
P0491,gamma,gamma_12,AI_magnific,AI,no,64,confirm,AI
P0491,gamma,gamma_13,AI_midjourney,AI,no,88,confirm,AI
P0491,gamma,gamma_14,AI_midjourney,real,no,81,confirm,real
P0491,gamma,gamma_15,AI_midjourney,real,no,22,confirm,real
P0492,gamma,gamma_01,real,real,no,37,confirm,real
P0492,gamma,gamma_02,AI_midjourney,AI,yes,29,confirm,AI
P0492,gamma,gamma_03,AI_magnific,AI,no,60,confirm,AI
P0492,gamma,gamma_04,real,real,yes,96,confirm,real
P0492,gamma,gamma_05,AI_magnific,AI,yes,88,confirm,AI
P0492,gamma,gamma_06,AI_midjourney,AI,no,78,confirm,AI
P0492,gamma,gamma_07,AI_magnific,real,no,60,confirm,real
P0492,gamma,gamma_08,real,AI,yes,97,confirm,AI
P0492,gamma,gamma_09,real,real,no,23,confirm,real
P0492,gamma,gamma_10,real,real,yes,99,change,AI
P0492,gamma,gamma_11,AI_magnific,AI,no,62,confirm,AI
P0492,gamma,gamma_12,AI_magnific,real,yes,64,confirm,real
P0492,gamma,gamma_13,AI_midjourney,real,yes,88,confirm,real
P0492,gamma,gamma_14,AI_midjourney,real,no,81,confirm,real
P0492,gamma,gamma_15,AI_midjourney,real,no,22,confirm,real
P0493,gamma,gamma_01,real,real,no,37,confirm,real
P0493,gamma,gamma_02,AI_midjourney,real,no,29,confirm,real
P0493,gamma,gamma_03,AI_magnific,AI,no,60,confirm,AI
P0493,gamma,gamma_04,real,real,no,96,change,AI
P0493,gamma,gamma_05,AI_magnific,AI,no,88,confirm,AI
P0493,gamma,gamma_06,AI_midjourney,real,no,78,confirm,real
P0493,gamma,gamma_07,AI_magnific,real,no,60,confirm,real
P0493,gamma,gamma_08,real,AI,no,97,confirm,AI
P0493,gamma,gamma_09,real,real,no,23,confirm,real
P0493,gamma,gamma_10,real,AI,no,99,confirm,AI
P0493,gamma,gamma_11,AI_magnific,AI,no,62,confirm,AI
P0493,gamma,gamma_12,AI_magnific,real,no,64,confirm,real
P0493,gamma,gamma_13,AI_midjourney,AI,no,88,change,real
P0493,gamma,gamma_14,AI_midjourney,AI,no,81,change,real
P0493,gamma,gamma_15,AI_midjourney,real,no,22,confirm,real
P0494,gamma,gamma_01,real,AI,yes,37,change,real
P0494,gamma,gamma_02,AI_midjourney,AI,no,29,confirm,AI
P0494,gamma,gamma_03,AI_magnific,AI,no,60,confirm,AI
P0494,gamma,gamma_04,real,AI,yes,96,confirm,AI
P0494,gamma,gamma_05,AI_magnific,real,yes,88,confirm,real
P0494,gamma,gamma_06,AI_midjourney,real,no,78,confirm,real
P0494,gamma,gamma_07,AI_magnific,AI,no,60,confirm,AI
P0494,gamma,gamma_08,real,AI,no,97,confirm,AI
P0494,gamma,gamma_09,real,AI,no,23,change,real
P0494,gamma,gamma_10,real,real,no,99,change,AI
P0494,gamma,gamma_11,AI_magnific,AI,no,62,confirm,AI
P0494,gamma,gamma_12,AI_magnific,AI,no,64,confirm,AI
P0494,gamma,gamma_13,AI_midjourney,AI,yes,88,confirm,AI
P0494,gamma,gamma_14,AI_midjourney,AI,yes,81,confirm,AI
P0494,gamma,gamma_15,AI_midjourney,AI,no,22,confirm,AI
P0495,gamma,gamma_01,real,real,no,37,confirm,real
P0495,gamma,gamma_02,AI_midjourney,real,yes,29,confirm,real
P0495,gamma,gamma_03,AI_magnific,AI,yes,60,confirm,AI
P0495,gamma,gamma_04,real,real,yes,96,change,AI
P0495,gamma,gamma_05,AI_magnific,AI,yes,88,confirm,AI
P0495,gamma,gamma_06,AI_midjourney,real,yes,78,change,AI
P0495,gamma,gamma_07,AI_magnific,real,no,60,confirm,real
P0495,gamma,gamma_08,real,AI,yes,97,confirm,AI
P0495,gamma,gamma_09,real,real,no,23,confirm,real
P0495,gamma,gamma_10,real,real,no,99,change,AI
P0495,gamma,gamma_11,AI_magnific,AI,no,62,confirm,AI
P0495,gamma,gamma_12,AI_magnific,AI,no,64,confirm,AI
P0495,gamma,gamma_13,AI_midjourney,AI,no,88,confirm,AI
P0495,gamma,gamma_14,AI_midjourney,AI,no,81,confirm,AI
P0495,gamma,gamma_15,AI_midjourney,real,yes,22,change,AI
P0496,gamma,gamma_01,real,real,yes,37,confirm,real
P0496,gamma,gamma_02,AI_midjourney,AI,no,29,confirm,AI
P0496,gamma,gamma_03,AI_magnific,real,yes,60,confirm,real
P0496,gamma,gamma_04,real,real,yes,96,confirm,real
P0496,gamma,gamma_05,AI_magnific,AI,no,88,confirm,AI
P0496,gamma,gamma_06,AI_midjourney,AI,no,78,confirm,AI
P0496,gamma,gamma_07,AI_magnific,real,yes,60,confirm,real
P0496,gamma,gamma_08,real,real,yes,97,confirm,real
P0496,gamma,gamma_09,real,real,no,23,confirm,real
P0496,gamma,gamma_10,real,real,yes,99,confirm,real
P0496,gamma,gamma_11,AI_magnific,AI,no,62,confirm,AI
P0496,gamma,gamma_12,AI_magnific,AI,yes,64,confirm,AI
P0496,gamma,gamma_13,AI_midjourney,real,no,88,confirm,real
P0496,gamma,gamma_14,AI_midjourney,AI,no,81,confirm,AI
P0496,gamma,gamma_15,AI_midjourney,AI,no,22,confirm,AI
P0497,gamma,gamma_01,real,real,yes,37,confirm,real
P0497,gamma,gamma_02,AI_midjourney,AI,yes,29,confirm,AI
P0497,gamma,gamma_03,AI_magnific,AI,yes,60,confirm,AI
P0497,gamma,gamma_04,real,AI,yes,96,confirm,AI
P0497,gamma,gamma_05,AI_magnific,AI,yes,88,confirm,AI
P0497,gamma,gamma_06,AI_midjourney,real,yes,78,confirm,real
P0497,gamma,gamma_07,AI_magnific,AI,yes,60,confirm,AI
P0497,gamma,gamma_08,real,real,yes,97,confirm,real
P0497,gamma,gamma_09,real,real,yes,23,confirm,real
P0497,gamma,gamma_10,real,AI,yes,99,confirm,AI
P0497,gamma,gamma_11,AI_magnific,AI,yes,62,confirm,AI
P0497,gamma,gamma_12,AI_magnific,AI,yes,64,confirm,AI
P0497,gamma,gamma_13,AI_midjourney,real,yes,88,confirm,real
P0497,gamma,gamma_14,AI_midjourney,AI,yes,81,confirm,AI
P0497,gamma,gamma_15,AI_midjourney,AI,yes,22,confirm,AI
P0498,gamma,gamma_01,real,real,no,37,confirm,real
P0498,gamma,gamma_02,AI_midjourney,real,yes,29,confirm,real
P0498,gamma,gamma_03,AI_magnific,AI,no,60,confirm,AI
P0498,gamma,gamma_04,real,AI,yes,96,confirm,AI
P0498,gamma,gamma_05,AI_magnific,AI,no,88,confirm,AI
P0498,gamma,gamma_06,AI_midjourney,real,no,78,confirm,real
P0498,gamma,gamma_07,AI_magnific,real,no,60,change,AI
P0498,gamma,gamma_08,real,real,yes,97,confirm,real
P0498,gamma,gamma_09,real,real,yes,23,confirm,real
P0498,gamma,gamma_10,real,AI,yes,99,confirm,AI
P0498,gamma,gamma_11,AI_magnific,AI,yes,62,confirm,AI
P0498,gamma,gamma_12,AI_magnific,real,yes,64,confirm,real
P0498,gamma,gamma_13,AI_midjourney,AI,no,88,confirm,AI
P0498,gamma,gamma_14,AI_midjourney,real,no,81,confirm,real
P0498,gamma,gamma_15,AI_midjourney,real,yes,22,confirm,real
P0499,gamma,gamma_01,real,AI,no,37,confirm,AI
P0499,gamma,gamma_02,AI_midjourney,AI,no,29,change,real
P0499,gamma,gamma_03,AI_magnific,AI,no,60,confirm,AI
P0499,gamma,gamma_04,real,AI,no,96,confirm,AI
P0499,gamma,gamma_05,AI_magnific,AI,yes,88,confirm,AI
P0499,gamma,gamma_06,AI_midjourney,AI,no,78,confirm,AI
P0499,gamma,gamma_07,AI_magnific,AI,no,60,confirm,AI
P0499,gamma,gamma_08,real,real,yes,97,confirm,real
P0499,gamma,gamma_09,real,real,no,23,confirm,real
P0499,gamma,gamma_10,real,AI,yes,99,confirm,AI
P0499,gamma,gamma_11,AI_magnific,AI,yes,62,confirm,AI
P0499,gamma,gamma_12,AI_magnific,AI,yes,64,confirm,AI
P0499,gamma,gamma_13,AI_midjourney,AI,yes,88,confirm,AI
P0499,gamma,gamma_14,AI_midjourney,real,yes,81,confirm,real
P0499,gamma,gamma_15,AI_midjourney,AI,no,22,confirm,AI
P0500,gamma,gamma_01,real,real,no,37,confirm,real
P0500,gamma,gamma_02,AI_midjourney,AI,yes,29,confirm,AI
P0500,gamma,gamma_03,AI_magnific,AI,no,60,confirm,AI
P0500,gamma,gamma_04,real,real,no,96,change,AI
P0500,gamma,gamma_05,AI_magnific,real,no,88,confirm,real
P0500,gamma,gamma_06,AI_midjourney,AI,no,78,confirm,AI
P0500,gamma,gamma_07,AI_magnific,AI,no,60,confirm,AI
P0500,gamma,gamma_08,real,real,no,97,confirm,real
P0500,gamma,gamma_09,real,real,no,23,change,AI
P0500,gamma,gamma_10,real,AI,no,99,confirm,AI
P0500,gamma,gamma_11,AI_magnific,real,no,62,change,AI
P0500,gamma,gamma_12,AI_magnific,real,no,64,change,AI
P0500,gamma,gamma_13,AI_midjourney,AI,no,88,change,real
P0500,gamma,gamma_14,AI_midjourney,real,no,81,confirm,real
P0500,gamma,gamma_15,AI_midjourney,real,no,22,confirm,real
P0501,gamma,gamma_01,real,AI,no,37,confirm,AI
P0501,gamma,gamma_02,AI_midjourney,AI,no,29,confirm,AI
P0501,gamma,gamma_03,AI_magnific,AI,no,60,confirm,AI
P0501,gamma,gamma_04,real,AI,no,96,confirm,AI
P0501,gamma,gamma_05,AI_magnific,real,no,88,confirm,real
P0501,gamma,gamma_06,AI_midjourney,AI,no,78,confirm,AI
P0501,gamma,gamma_07,AI_magnific,real,no,60,confirm,real
P0501,gamma,gamma_08,real,real,no,97,confirm,real
P0501,gamma,gamma_09,real,real,no,23,confirm,real
P0501,gamma,gamma_10,real,real,no,99,confirm,real
P0501,gamma,gamma_11,AI_magnific,real,no,62,confirm,real
P0501,gamma,gamma_12,AI_magnific,AI,no,64,confirm,AI
P0501,gamma,gamma_13,AI_midjourney,real,no,88,confirm,real
P0501,gamma,gamma_14,AI_midjourney,real,no,81,confirm,real
P0501,gamma,gamma_15,AI_midjourney,AI,no,22,confirm,AI
P0502,gamma,gamma_01,real,real,yes,37,confirm,real
P0502,gamma,gamma_02,AI_midjourney,real,yes,29,change,AI
P0502,gamma,gamma_03,AI_magnific,AI,yes,60,confirm,AI
P0502,gamma,gamma_04,real,real,yes,96,confirm,real
P0502,gamma,gamma_05,AI_magnific,real,yes,88,confirm,real
P0502,gamma,gamma_06,AI_midjourney,real,no,78,confirm,real
P0502,gamma,gamma_07,AI_magnific,real,yes,60,confirm,real
P0502,gamma,gamma_08,real,real,yes,97,confirm,real
P0502,gamma,gamma_09,real,real,yes,23,confirm,real
P0502,gamma,gamma_10,real,real,yes,99,confirm,real
P0502,gamma,gamma_11,AI_magnific,real,yes,62,confirm,real
P0502,gamma,gamma_12,AI_magnific,real,yes,64,confirm,real
P0502,gamma,gamma_13,AI_midjourney,real,yes,88,confirm,real
P0502,gamma,gamma_14,AI_midjourney,real,yes,81,confirm,real
P0502,gamma,gamma_15,AI_midjourney,real,yes,22,confirm,real
P0503,gamma,gamma_01,real,AI,yes,37,confirm,AI
P0503,gamma,gamma_02,AI_midjourney,AI,yes,29,confirm,AI
P0503,gamma,gamma_03,AI_magnific,AI,no,60,confirm,AI
P0503,gamma,gamma_04,real,AI,yes,96,confirm,AI
P0503,gamma,gamma_05,AI_magnific,AI,no,88,confirm,AI
P0503,gamma,gamma_06,AI_midjourney,AI,no,78,confirm,AI
P0503,gamma,gamma_07,AI_magnific,real,yes,60,confirm,real
P0503,gamma,gamma_08,real,AI,yes,97,confirm,AI
P0503,gamma,gamma_09,real,real,no,23,confirm,real
P0503,gamma,gamma_10,real,real,yes,99,confirm,real
P0503,gamma,gamma_11,AI_magnific,real,yes,62,confirm,real
P0503,gamma,gamma_12,AI_magnific,real,yes,64,confirm,real
P0503,gamma,gamma_13,AI_midjourney,real,yes,88,confirm,real
P0503,gamma,gamma_14,AI_midjourney,real,yes,81,confirm,real
P0503,gamma,gamma_15,AI_midjourney,AI,yes,22,confirm,AI
P0504,gamma,gamma_01,real,real,no,37,confirm,real
P0504,gamma,gamma_02,AI_midjourney,AI,yes,29,confirm,AI
P0504,gamma,gamma_03,AI_magnific,AI,yes,60,confirm,AI
P0504,gamma,gamma_04,real,AI,yes,96,confirm,AI
P0504,gamma,gamma_05,AI_magnific,AI,yes,88,confirm,AI
P0504,gamma,gamma_06,AI_midjourney,AI,yes,78,confirm,AI
P0504,gamma,gamma_07,AI_magnific,real,no,60,confirm,real
P0504,gamma,gamma_08,real,real,no,97,confirm,real
P0504,gamma,gamma_09,real,AI,yes,23,confirm,AI
P0504,gamma,gamma_10,real,real,no,99,confirm,real
P0504,gamma,gamma_11,AI_magnific,AI,yes,62,confirm,AI
P0504,gamma,gamma_12,AI_magnific,real,no,64,confirm,real
P0504,gamma,gamma_13,AI_midjourney,real,no,88,confirm,real
P0504,gamma,gamma_14,AI_midjourney,real,no,81,confirm,real
P0504,gamma,gamma_15,AI_midjourney,real,no,22,confirm,real
P0505,gamma,gamma_01,real,real,no,37,confirm,real
P0505,gamma,gamma_02,AI_midjourney,AI,yes,29,confirm,AI
P0505,gamma,gamma_03,AI_magnific,AI,yes,60,confirm,AI
P0505,gamma,gamma_04,real,real,no,96,confirm,real
P0505,gamma,gamma_05,AI_magnific,AI,yes,88,confirm,AI
P0505,gamma,gamma_06,AI_midjourney,real,no,78,confirm,real
P0505,gamma,gamma_07,AI_magnific,AI,yes,60,confirm,AI
P0505,gamma,gamma_08,real,real,no,97,confirm,real
P0505,gamma,gamma_09,real,real,no,23,confirm,real
P0505,gamma,gamma_10,real,AI,no,99,confirm,AI
P0505,gamma,gamma_11,AI_magnific,real,no,62,confirm,real
P0505,gamma,gamma_12,AI_magnific,real,no,64,confirm,real
P0505,gamma,gamma_13,AI_midjourney,AI,yes,88,confirm,AI
P0505,gamma,gamma_14,AI_midjourney,AI,yes,81,confirm,AI
P0505,gamma,gamma_15,AI_midjourney,AI,yes,22,confirm,AI
P0506,gamma,gamma_01,real,real,no,37,confirm,real
P0506,gamma,gamma_02,AI_midjourney,AI,yes,29,confirm,AI
P0506,gamma,gamma_03,AI_magnific,real,no,60,confirm,real
P0506,gamma,gamma_04,real,real,no,96,confirm,real
P0506,gamma,gamma_05,AI_magnific,AI,yes,88,confirm,AI
P0506,gamma,gamma_06,AI_midjourney,real,no,78,confirm,real
P0506,gamma,gamma_07,AI_magnific,real,no,60,confirm,real
P0506,gamma,gamma_08,real,real,no,97,confirm,real
P0506,gamma,gamma_09,real,real,no,23,confirm,real
P0506,gamma,gamma_10,real,real,no,99,confirm,real
P0506,gamma,gamma_11,AI_magnific,real,no,62,confirm,real
P0506,gamma,gamma_12,AI_magnific,real,yes,64,confirm,real
P0506,gamma,gamma_13,AI_midjourney,real,no,88,confirm,real
P0506,gamma,gamma_14,AI_midjourney,real,yes,81,confirm,real
P0506,gamma,gamma_15,AI_midjourney,real,yes,22,confirm,real
P0507,gamma,gamma_01,real,real,no,37,confirm,real
P0507,gamma,gamma_02,AI_midjourney,AI,yes,29,confirm,AI
P0507,gamma,gamma_03,AI_magnific,AI,yes,60,confirm,AI
P0507,gamma,gamma_04,real,real,no,96,confirm,real
P0507,gamma,gamma_05,AI_magnific,real,no,88,confirm,real
P0507,gamma,gamma_06,AI_midjourney,AI,no,78,confirm,AI
P0507,gamma,gamma_07,AI_magnific,real,no,60,confirm,real
P0507,gamma,gamma_08,real,real,no,97,confirm,real
P0507,gamma,gamma_09,real,real,no,23,confirm,real
P0507,gamma,gamma_10,real,real,no,99,confirm,real
P0507,gamma,gamma_11,AI_magnific,AI,no,62,confirm,AI
P0507,gamma,gamma_12,AI_magnific,AI,yes,64,confirm,AI
P0507,gamma,gamma_13,AI_midjourney,AI,yes,88,confirm,AI
P0507,gamma,gamma_14,AI_midjourney,real,yes,81,confirm,real
P0507,gamma,gamma_15,AI_midjourney,real,no,22,confirm,real
P0508,gamma,gamma_01,real,real,no,37,confirm,real
P0508,gamma,gamma_02,AI_midjourney,AI,yes,29,confirm,AI
P0508,gamma,gamma_03,AI_magnific,real,no,60,confirm,real
P0508,gamma,gamma_04,real,real,no,96,confirm,real
P0508,gamma,gamma_05,AI_magnific,real,no,88,confirm,real
P0508,gamma,gamma_06,AI_midjourney,AI,yes,78,confirm,AI
P0508,gamma,gamma_07,AI_magnific,real,no,60,confirm,real
P0508,gamma,gamma_08,real,AI,yes,97,confirm,AI
P0508,gamma,gamma_09,real,AI,yes,23,confirm,AI
P0508,gamma,gamma_10,real,real,yes,99,confirm,real
P0508,gamma,gamma_11,AI_magnific,AI,yes,62,confirm,AI
P0508,gamma,gamma_12,AI_magnific,real,no,64,confirm,real
P0508,gamma,gamma_13,AI_midjourney,AI,yes,88,confirm,AI
P0508,gamma,gamma_14,AI_midjourney,real,no,81,confirm,real
P0508,gamma,gamma_15,AI_midjourney,real,no,22,confirm,real
P0509,gamma,gamma_01,real,real,no,37,confirm,real
P0509,gamma,gamma_02,AI_midjourney,real,yes,29,confirm,real
P0509,gamma,gamma_03,AI_magnific,AI,yes,60,confirm,AI
P0509,gamma,gamma_04,real,real,yes,96,confirm,real
P0509,gamma,gamma_05,AI_magnific,AI,yes,88,confirm,AI
P0509,gamma,gamma_06,AI_midjourney,real,yes,78,confirm,real
P0509,gamma,gamma_07,AI_magnific,real,no,60,confirm,real
P0509,gamma,gamma_08,real,real,no,97,confirm,real
P0509,gamma,gamma_09,real,AI,yes,23,confirm,AI
P0509,gamma,gamma_10,real,real,yes,99,confirm,real
P0509,gamma,gamma_11,AI_magnific,AI,yes,62,confirm,AI
P0509,gamma,gamma_12,AI_magnific,real,no,64,confirm,real
P0509,gamma,gamma_13,AI_midjourney,real,yes,88,confirm,real
P0509,gamma,gamma_14,AI_midjourney,real,no,81,confirm,real
P0509,gamma,gamma_15,AI_midjourney,AI,yes,22,confirm,AI
P0510,gamma,gamma_01,real,real,no,37,confirm,real
P0510,gamma,gamma_02,AI_midjourney,AI,no,29,confirm,AI
P0510,gamma,gamma_03,AI_magnific,AI,no,60,confirm,AI
P0510,gamma,gamma_04,real,AI,no,96,confirm,AI
P0510,gamma,gamma_05,AI_magnific,real,no,88,confirm,real
P0510,gamma,gamma_06,AI_midjourney,AI,no,78,confirm,AI
P0510,gamma,gamma_07,AI_magnific,AI,no,60,confirm,AI
P0510,gamma,gamma_08,real,real,yes,97,confirm,real
P0510,gamma,gamma_09,real,AI,yes,23,confirm,AI
P0510,gamma,gamma_10,real,AI,no,99,confirm,AI
P0510,gamma,gamma_11,AI_magnific,AI,no,62,confirm,AI
P0510,gamma,gamma_12,AI_magnific,AI,yes,64,confirm,AI
P0510,gamma,gamma_13,AI_midjourney,real,no,88,confirm,real
P0510,gamma,gamma_14,AI_midjourney,real,no,81,confirm,real
P0510,gamma,gamma_15,AI_midjourney,real,no,22,confirm,real
P0511,gamma,gamma_01,real,real,no,37,confirm,real
P0511,gamma,gamma_02,AI_midjourney,AI,yes,29,confirm,AI
P0511,gamma,gamma_03,AI_magnific,AI,yes,60,confirm,AI
P0511,gamma,gamma_04,real,AI,yes,96,confirm,AI
P0511,gamma,gamma_05,AI_magnific,real,yes,88,confirm,real
P0511,gamma,gamma_06,AI_midjourney,AI,yes,78,confirm,AI
P0511,gamma,gamma_07,AI_magnific,real,no,60,confirm,real
P0511,gamma,gamma_08,real,AI,yes,97,confirm,AI
P0511,gamma,gamma_09,real,real,no,23,confirm,real
P0511,gamma,gamma_10,real,AI,yes,99,confirm,AI
P0511,gamma,gamma_11,AI_magnific,AI,yes,62,confirm,AI
P0511,gamma,gamma_12,AI_magnific,AI,yes,64,confirm,AI
P0511,gamma,gamma_13,AI_midjourney,real,no,88,confirm,real
P0511,gamma,gamma_14,AI_midjourney,real,no,81,confirm,real
P0511,gamma,gamma_15,AI_midjourney,AI,yes,22,confirm,AI
P0512,gamma,gamma_01,real,AI,yes,37,confirm,AI
P0512,gamma,gamma_02,AI_midjourney,AI,yes,29,confirm,AI
P0512,gamma,gamma_03,AI_magnific,AI,no,60,confirm,AI
P0512,gamma,gamma_04,real,AI,yes,96,confirm,AI
P0512,gamma,gamma_05,AI_magnific,AI,no,88,confirm,AI
P0512,gamma,gamma_06,AI_midjourney,real,no,78,confirm,real
P0512,gamma,gamma_07,AI_magnific,AI,yes,60,confirm,AI
P0512,gamma,gamma_08,real,AI,yes,97,confirm,AI
P0512,gamma,gamma_09,real,AI,no,23,confirm,AI
P0512,gamma,gamma_10,real,AI,no,99,confirm,AI
P0512,gamma,gamma_11,AI_magnific,AI,no,62,confirm,AI
P0512,gamma,gamma_12,AI_magnific,AI,no,64,confirm,AI
P0512,gamma,gamma_13,AI_midjourney,real,no,88,confirm,real
P0512,gamma,gamma_14,AI_midjourney,AI,no,81,confirm,AI
P0512,gamma,gamma_15,AI_midjourney,real,no,22,confirm,real
P0513,gamma,gamma_01,real,real,yes,37,confirm,real
P0513,gamma,gamma_02,AI_midjourney,AI,yes,29,confirm,AI
P0513,gamma,gamma_03,AI_magnific,real,yes,60,confirm,real
P0513,gamma,gamma_04,real,real,yes,96,confirm,real
P0513,gamma,gamma_05,AI_magnific,AI,yes,88,confirm,AI
P0513,gamma,gamma_06,AI_midjourney,AI,yes,78,confirm,AI
P0513,gamma,gamma_07,AI_magnific,real,yes,60,confirm,real
P0513,gamma,gamma_08,real,AI,yes,97,confirm,AI
P0513,gamma,gamma_09,real,real,yes,23,confirm,real
P0513,gamma,gamma_10,real,real,yes,99,confirm,real
P0513,gamma,gamma_11,AI_magnific,real,no,62,confirm,real
P0513,gamma,gamma_12,AI_magnific,real,yes,64,confirm,real
P0513,gamma,gamma_13,AI_midjourney,AI,yes,88,confirm,AI
P0513,gamma,gamma_14,AI_midjourney,real,yes,81,confirm,real
P0513,gamma,gamma_15,AI_midjourney,AI,yes,22,confirm,AI
P0514,gamma,gamma_01,real,AI,yes,37,confirm,AI
P0514,gamma,gamma_02,AI_midjourney,AI,no,29,confirm,AI
P0514,gamma,gamma_03,AI_magnific,AI,yes,60,confirm,AI
P0514,gamma,gamma_04,real,AI,no,96,confirm,AI
P0514,gamma,gamma_05,AI_magnific,AI,no,88,confirm,AI
